email_idx,latency_ms,label
5152,40.2931,1
5156,39.3745,1
5160,39.6059,1
5165,39.8688,1
5167,38.7863,1
5171,41.4601,1
5174,37.3178,1
5176,42.9953,1
5177,41.4702,1
5178,41.0094,1
5179,37.6902,1
5182,41.1357,1
5189,39.0045,1
5202,39.4514,1
5204,39.9079,1
5212,40.2687,1
5221,40.4703,1
5222,37.5242,1
5233,41.4241,1
5234,39.2562,1
5236,40.3609,1
5238,38.4036,1
5248,38.0787,1
5251,39.0756,1
5254,38.7221,1
5255,37.3811,1
5262,41.7043,1
5268,40.5448,1
5271,40.6531,1
5274,40.0293,1
5276,39.052,1
5280,38.4302,1
5284,52.9846,1
5290,46.8575,1
5297,42.9994,1
5299,43.8145,1
5300,45.8355,1
5303,42.9832,1
5309,41.9463,1
5319,40.85,1
5320,39.439,1
5323,43.4134,1
5328,43.1502,1
5330,44.647,1
5333,45.9279,1
5336,41.6008,1
5337,45.1357,1
5340,49.8982,1
5343,52.7732,1
5348,48.518,1
5351,46.1206,1
5357,46.1192,1
5360,44.33,1
5361,48.3885,1
5362,46.1931,1
5367,43.4753,1
5369,41.0603,1
5380,41.7375,1
5389,42.1441,1
5392,41.0026,1
5393,44.4528,1
5396,45.3445,1
5400,42.274,1
5410,43.0831,1
5411,42.0337,1
5412,43.2284,1
5415,40.6743,1
5417,43.1643,1
5421,41.8029,1
5431,39.1254,1
5440,37.5299,1
5448,41.3012,1
5451,40.0005,1
5470,44.2393,1
5473,43.057,1
5474,44.1805,1
5478,49.3154,1
5483,48.9573,1
5486,43.1328,1
5490,40.1906,1
5494,44.7318,1
5500,42.4557,1
5501,56.829,1
5509,74.1018,1
5510,50.2582,1
5515,41.0162,1
5516,42.7404,1
5518,40.2148,1
5522,42.0253,1
5525,39.0199,1
5530,40.026,1
5532,41.7897,1
5539,39.3799,1
5550,44.805,1
5552,41.6783,1
5555,39.8849,1
5556,40.8734,0
5557,41.6789,1
5563,45.4,1
5578,42.4488,1
5584,40.522,1
5588,42.0436,1
5598,40.3273,1
5605,38.8767,1
5606,44.5276,1
5610,39.4423,1
5611,39.5951,1
5622,37.9802,1
5629,40.0862,1
5636,40.9474,1
5640,40.3705,1
5644,41.7351,1
5647,38.5838,1
5653,40.3642,1
5661,37.854,1
5663,38.8034,1
5668,39.717,1
5675,40.7306,0
5680,39.2774,1
5681,38.9628,1
5683,39.3321,1
5688,38.1449,0
5689,42.1324,1
5693,43.4915,1
5700,41.6472,1
5701,40.1654,1
5704,42.0584,1
5706,40.8938,1
5713,38.5191,1
5717,39.4141,1
5721,38.5817,1
5730,40.1133,1
5732,41.4646,1
5733,38.2614,1
5734,38.6937,1
5735,38.6626,1
5737,37.8162,1
5742,40.2335,1
5745,42.1556,1
5755,37.4417,1
5756,41.113,1
5757,40.0134,1
5765,38.157,1
5767,39.9062,1
5772,40.0888,1
5785,38.2258,1
5787,43.4413,1
5793,46.3758,1
5804,42.1559,1
5807,40.4247,1
5809,41.1838,1
5820,39.6572,1
5821,43.9647,1
5822,39.1832,1
5828,38.3169,1
5835,38.6297,1
5836,39.6478,1
5845,42.1232,1
5846,45.6694,1
5847,38.9805,1
5848,41.2013,1
5850,43.5906,1
5851,40.0813,1
5852,40.386,1
5854,39.009,1
5858,39.8298,1
5860,38.8984,1
5866,39.137,1
5871,37.9434,1
5873,38.4387,1
5875,37.1983,1
5884,46.5763,1
5896,41.3103,1
5898,39.6887,1
5901,41.0347,1
5903,40.4884,1
5905,39.1032,1
5920,41.2998,1
5925,38.9145,1
5926,41.6037,1
5927,41.1086,1
5929,41.0003,1
5940,41.1279,1
5947,39.491,1
5957,36.7435,1
5958,41.2816,1
5959,39.756,1
5961,38.4268,1
5964,40.4607,1
5965,39.9531,1
5966,37.8932,1
5967,37.2401,1
5969,43.3374,1
5978,37.6921,1
5984,39.3835,1
5985,43.6815,1
5987,39.7342,1
5989,40.855,1
5992,40.5761,1
5996,38.8923,1
5999,42.6434,1
6000,42.3481,1
6001,44.5123,1
6002,44.6084,1
6003,39.8832,1
6008,38.9521,1
6015,44.371,1
6018,39.0383,1
6022,37.1736,1
6025,37.7555,1
6027,40.408,1
6042,39.8052,1
6051,40.4716,1
6058,41.1821,1
6060,43.4018,1
6073,38.3448,1
6076,37.6405,1
6079,40.4465,1
6080,39.7487,1
6081,43.4543,1
6087,48.3404,1
6088,43.826,1
6090,43.3682,1
6095,41.1819,1
6102,38.3528,1
6113,41.1593,1
6114,41.389,1
6118,41.1546,1
6119,37.8914,1
6122,38.9631,1
6123,41.2785,1
6130,39.1232,1
6131,38.5243,1
6135,38.105,1
6137,39.3942,1
6144,37.6805,1
6157,39.0881,1
6162,39.9755,1
6177,39.7435,1
6194,39.5018,1
6197,42.5518,1
6198,37.348,1
6201,38.0224,1
